title,imdb,year,decade code,binary,code,clean_test,average_sentiment,budget,domgross
Paris je t&#39;aime,tt0401711,2006,2.0,FAIL,2006FAIL,dubious,0.905996,13000000,4857374.0
Perfume: The Story of a Murderer,tt0396171,2006,2.0,PASS,2006PASS,ok,0.4333440000000001,63700000,2223293.0
Pirates of the Caribbean: Dead Man&#39;s Chest,tt0383574,2006,2.0,FAIL,2006FAIL,men,0.8477199999999999,225000000,423315812.0
Poseidon,tt0409182,2006,2.0,FAIL,2006FAIL,men,0.4893640000000001,160000000,60674817.0
Quinceanera,tt0451176,2006,2.0,PASS,2006PASS,ok,0.768528,400000,1692693.0
Rang De Basanti,tt0405508,2006,2.0,PASS,2006PASS,ok,0.7326999999999999,5300000,2197694.0
Running with Scissors,tt0439289,2006,2.0,PASS,2006PASS,ok,0.404384,12000000,6860000.0
She&#39;s the Man,tt0454945,2006,2.0,FAIL,2006FAIL,men,0.8053359999999999,25000000,33889159.0
Sherrybaby,tt0423169,2006,2.0,FAIL,2006FAIL,dubious,0.43883599999999995,2000000,199176.0
Shortbus,tt0367027,2006,2.0,PASS,2006PASS,ok,0.6385879999999999,2000000,1985292.0
Silent Hill,tt0384537,2006,2.0,PASS,2006PASS,ok,0.15362800000000004,50000000,46982632.0
Slither,tt0439815,2006,2.0,PASS,2006PASS,ok,0.5800359999999999,15250000,7802450.0
Smokin&#39; Aces,tt0475394,2006,2.0,FAIL,2006FAIL,dubious,0.44714799999999993,17000000,35662731.0
Snakes on a Plane,tt0417148,2006,2.0,PASS,2006PASS,ok,0.475876,33000000,34020814.0
Southland Tales,tt0405336,2006,2.0,PASS,2006PASS,ok,0.4079360000000001,17000000,275380.0
Stick It,tt0430634,2006,2.0,PASS,2006PASS,ok,0.8050400000000002,20000000,26910736.0
Stranger Than Fiction,tt0420223,2006,2.0,PASS,2006PASS,ok,0.8066,30000000,40435190.0
Superman Returns,tt0348150,2006,2.0,FAIL,2006FAIL,notalk,0.6513,232000000,200120000.0
Take the Lead,tt0446046,2006,2.0,PASS,2006PASS,ok,0.8633559999999999,30000000,34742066.0
The Ant Bully,tt0429589,2006,2.0,FAIL,2006FAIL,men,0.433724,45000000,28142535.0
The Break Up,tt0452594,2006,2.0,FAIL,2006FAIL,notalk,0.755428,52000000,118806699.0
The Da Vinci Code,tt0382625,2006,2.0,FAIL,2006FAIL,notalk,0.8306040000000001,125000000,217536138.0
The Dead Girl,tt0783238,2006,2.0,PASS,2006PASS,ok,-0.10917999999999996,3300000,19875.0
The Departed,tt0407887,2006,2.0,FAIL,2006FAIL,notalk,0.7710919999999999,90000000,133311000.0
The Devil Wears Prada,tt0458352,2006,2.0,PASS,2006PASS,ok,0.738888,35000000,124740460.0
The Fountain,tt0414993,2006,2.0,FAIL,2006FAIL,dubious,0.74942,35000000,10144010.0
The Grudge 2,tt0433386,2006,2.0,PASS,2006PASS,ok,-0.06666799999999999,20000000,39143839.0
The History Boys,tt0464049,2006,2.0,FAIL,2006FAIL,notalk,0.499596,3700000,2730296.0
The Holiday,tt0457939,2006,2.0,PASS,2006PASS,ok,0.8654519999999999,85000000,63280000.0
The Host,tt0468492,2006,2.0,PASS,2006PASS,ok,0.5864559999999999,50000000,26623701.0
The Illusionist,tt0443543,2006,2.0,FAIL,2006FAIL,nowomen,0.907808,16500000,39868642.0
The Lake House,tt0410297,2006,2.0,FAIL,2006FAIL,dubious,0.8836520000000001,40000000,52330111.0
The Painted Veil,tt0446755,2006,2.0,FAIL,2006FAIL,dubious,0.950492,19400000,8060487.0
The Prestige,tt0482571,2006,2.0,FAIL,2006FAIL,notalk,0.803988,40000000,53089891.0
The Pursuit of Happyness,tt0454921,2006,2.0,FAIL,2006FAIL,nowomen,0.7138541666666666,55000000,162586036.0
The Queen,tt0436697,2006,2.0,FAIL,2006FAIL,dubious,0.6676960000000001,15000000,56441711.0
The Wind That Shakes the Barley,tt0460989,2006,2.0,FAIL,2006FAIL,notalk,0.12182399999999995,8300000,1829142.0
Ultraviolet,tt0370032,2006,2.0,FAIL,2006FAIL,notalk,0.08807599999999997,30000000,18522064.0
Volver,tt0441909,2006,2.0,PASS,2006PASS,ok,0.8102039999999999,9400000,12899867.0
We Are Marshall,tt0758794,2006,2.0,FAIL,2006FAIL,notalk,0.4535680000000001,65000000,43545364.0
When a Stranger Calls,tt0455857,2006,2.0,PASS,2006PASS,ok,0.03575599999999999,15000000,47860214.0
Wristcutters: A Love Story,tt0477139,2006,2.0,FAIL,2006FAIL,notalk,0.7863840000000002,1000000,446165.0
X-Men: The Last Stand,tt0376994,2006,2.0,PASS,2006PASS,ok,0.301108,210000000,234362462.0
"You, Me and Dupree",tt0463034,2006,2.0,FAIL,2006FAIL,notalk,0.96544,54000000,75802010.0
Zoom,tt0383060,2006,2.0,PASS,2006PASS,ok,0.039216000000000015,35000000,11989328.0
Zwartboek,tt0389557,2006,2.0,PASS,2006PASS,ok,0.6643600000000001,22000000,4398532.0
AEon Flux,tt0402022,2005,2.0,PASS,2005PASS,ok,0.4727240000000002,55000000,25857987.0
Assault on Precinct 13,tt0398712,2005,2.0,PASS,2005PASS,ok,0.05384800000000002,30000000,20040895.0
Batman Begins,tt0372784,2005,2.0,FAIL,2005FAIL,notalk,0.54814,150000000,205343774.0
Beauty Shop,tt0388500,2005,2.0,PASS,2005PASS,ok,0.6612280000000001,25000000,36351350.0
Bewitched,tt0374536,2005,2.0,PASS,2005PASS,ok,0.6540079999999999,80000000,63313159.0
BloodRayne,tt0383222,2005,2.0,FAIL,2005FAIL,dubious,-0.19980799999999999,25000000,2405420.0
Boogeyman,tt0357507,2005,2.0,FAIL,2005FAIL,men,-0.5765750000000001,20000000,46752382.0
Boynton Beach Club,tt0439478,2005,2.0,PASS,2005PASS,ok,0.8245319999999999,2900000,3127472.0
Brick,tt0393109,2005,2.0,FAIL,2005FAIL,notalk,0.627332,450000,2075743.0
Brokeback Mountain,tt0388795,2005,2.0,FAIL,2005FAIL,notalk,0.792976,13900000,83043761.0
Capote,tt0379725,2005,2.0,FAIL,2005FAIL,dubious,0.589248,7000000,28750530.0
Charlie and the Chocolate Factory,tt0367594,2005,2.0,PASS,2005PASS,ok,0.7992279999999999,150000000,206459076.0
Chinjeolhan geumjassi,tt0451094,2005,2.0,PASS,2005PASS,ok,0.25025600000000003,4500000,211667.0
Cinderella Man,tt0352248,2005,2.0,FAIL,2005FAIL,men,0.6857199999999999,88000000,61649911.0
Coach Carter,tt0393162,2005,2.0,PASS,2005PASS,ok,0.8270800000000001,45000000,67264877.0
Constantine,tt0360486,2005,2.0,FAIL,2005FAIL,notalk,0.634868,75000000,75976178.0
Conversations with Other Women,tt0435623,2005,2.0,FAIL,2005FAIL,nowomen,0.7127720000000001,450000,379418.0
Corpse Bride,tt0121164,2005,2.0,FAIL,2005FAIL,dubious,0.7158519999999998,30000000,53359111.0
Cursed,tt0257516,2005,2.0,PASS,2005PASS,ok,0.21039999999999995,35000000,19294901.0
Danny the dog,tt0342258,2005,2.0,FAIL,2005FAIL,notalk,0.5028159999999999,43000000,24537621.0
Dark Water,tt0382628,2005,2.0,PASS,2005PASS,ok,-0.021287999999999974,60000000,25473093.0
Dear Wendy,tt0342272,2005,2.0,FAIL,2005FAIL,notalk,0.393416,8000000,23106.0
Domino,tt0421054,2005,2.0,PASS,2005PASS,ok,0.24975600000000006,50000000,10169202.0
Doom,tt0419706,2005,2.0,FAIL,2005FAIL,notalk,0.109212,70000000,28212337.0
Fantastic Four,tt0120667,2005,2.0,FAIL,2005FAIL,notalk,0.5511,87500000,154696080.0
Flightplan,tt0408790,2005,2.0,PASS,2005PASS,ok,0.100024,55000000,89706988.0
Fun with Dick and Jane,tt0369441,2005,2.0,PASS,2005PASS,ok,0.4385520000000001,140000000,110550000.0
"Good Night, and Good Luck.",tt0433383,2005,2.0,FAIL,2005FAIL,notalk,0.6505640000000003,7000000,31501218.0
Hard Candy,tt0424136,2005,2.0,PASS,2005PASS,ok,0.13021999999999995,950000,1024640.0
Harry Potter and the Goblet of Fire,tt0330373,2005,2.0,FAIL,2005FAIL,notalk,0.65154,150000000,290013036.0
Herbie Fully Loaded,tt0400497,2005,2.0,PASS,2005PASS,ok,0.7776879999999999,50000000,66010682.0
Hide and Seek,tt0382077,2005,2.0,PASS,2005PASS,ok,0.094556,25000000,51100486.0
Hitch,tt0386588,2005,2.0,FAIL,2005FAIL,men,0.8090960000000001,55000000,177784257.0
Hoodwinked!,tt0443536,2005,2.0,PASS,2005PASS,ok,0.8996839999999999,17500000,51386611.0
Hostel,tt0450278,2005,2.0,FAIL,2005FAIL,notalk,-0.339404,4800000,47326473.0
Hustle &amp; Flow,tt0410097,2005,2.0,FAIL,2005FAIL,dubious,0.6637875,2800000,22202809.0
Ice Princess,tt0396652,2005,2.0,PASS,2005PASS,ok,0.8117599999999997,25000000,24381334.0
Jarhead,tt0418763,2005,2.0,FAIL,2005FAIL,nowomen,0.07038800000000002,72000000,62647540.0
Junebug,tt0418773,2005,2.0,PASS,2005PASS,ok,0.6102439999999999,1000000,2678010.0
Just Like Heaven,tt0425123,2005,2.0,PASS,2005PASS,ok,0.9225119999999998,58000000,48318130.0
King Kong,tt0360717,2005,2.0,FAIL,2005FAIL,nowomen,0.7138799999999997,207000000,218080025.0
Kingdom of Heaven,tt0320661,2005,2.0,FAIL,2005FAIL,nowomen,0.5847319999999999,110000000,47398413.0
Kiss Kiss Bang Bang,tt0373469,2005,2.0,FAIL,2005FAIL,notalk,0.8536959999999999,15000000,4235837.0
Lord of War,tt0399295,2005,2.0,FAIL,2005FAIL,men,0.530436,42000000,24149632.0
Madagascar,tt0351283,2005,2.0,FAIL,2005FAIL,nowomen,0.9448200000000001,75000000,193595521.0
Man of the House,tt0331933,2005,2.0,PASS,2005PASS,ok,0.7265039999999999,50000000,19699706.0
Match Point,tt0416320,2005,2.0,PASS,2005PASS,ok,0.8912720000000001,15000000,23089926.0
Me and You and Everyone We Know,tt0415978,2005,2.0,PASS,2005PASS,ok,0.813964,2000000,3885134.0
Memoirs of a Geisha,tt0397535,2005,2.0,PASS,2005PASS,ok,0.801892,85000000,57010853.0
MirrorMask,tt0366780,2005,2.0,PASS,2005PASS,ok,0.661036,4000000,864959.0
Miss Congeniality 2: Armed &amp; Fabulous,tt0385307,2005,2.0,PASS,2005PASS,ok,0.5480119999999999,60000000,48478006.0
Mr. &amp; Mrs. Smith,tt0356910,2005,2.0,FAIL,2005FAIL,men,0.5285880000000001,110000000,186336279.0
Munich,tt0408306,2005,2.0,FAIL,2005FAIL,notalk,-0.2455400000000001,75000000,47379090.0
North Country,tt0395972,2005,2.0,PASS,2005PASS,ok,0.219076,30000000,18324242.0
Oliver Twist,tt0380599,2005,2.0,FAIL,2005FAIL,notalk,0.5780479999999999,65000000,2070920.0
Pride and Prejudice,tt0414387,2005,2.0,PASS,2005PASS,ok,0.8950919999999999,28000000,38372662.0
Proof,tt0377107,2005,2.0,PASS,2005PASS,ok,0.620492,20000000,7535331.0
Red Eye,tt0421239,2005,2.0,PASS,2005PASS,ok,0.476544,26000000,57891803.0
Rent,tt0294870,2005,2.0,PASS,2005PASS,ok,0.640768,40000000,29077547.0
Robots,tt0358082,2005,2.0,FAIL,2005FAIL,notalk,0.9647560000000002,80000000,128200012.0
Saw II,tt0432348,2005,2.0,FAIL,2005FAIL,dubious,0.03380799999999997,5000000,87025093.0
Serenity,tt0379786,2005,2.0,PASS,2005PASS,ok,0.786656,39000000,25514517.0
Shopgirl,tt0338427,2005,2.0,FAIL,2005FAIL,men,0.7337039999999999,7500000,10284523.0
Sin City,tt0401792,2005,2.0,PASS,2005PASS,ok,0.48102399999999995,40000000,74103820.0
Sisters in Law,tt0474361,2005,2.0,PASS,2005PASS,ok,0.371275,300000,33312.0
Sky High,tt0405325,2005,2.0,PASS,2005PASS,ok,0.8109360000000001,60000000,63939454.0
Son of the Mask,tt0362165,2005,2.0,FAIL,2005FAIL,notalk,0.1945125000000001,100000000,17018422.0
Star Wars: Episode III - Revenge of the Sith,tt0121766,2005,2.0,FAIL,2005FAIL,notalk,0.10779583333333333,115000000,380270577.0
Stealth,tt0382992,2005,2.0,FAIL,2005FAIL,notalk,0.281136,138000000,32116746.0
Strangers with Candy,tt0369994,2005,2.0,PASS,2005PASS,ok,0.7092239999999999,2000000,2072645.0
Thank You for Smoking,tt0427944,2005,2.0,FAIL,2005FAIL,notalk,0.823908,7500000,24793509.0
The 40 Year Old Virgin,tt0405422,2005,2.0,FAIL,2005FAIL,men,0.8571719999999999,26000000,109449237.0
The Adventures of Sharkboy and Lavagirl 3-D,tt0424774,2005,2.0,FAIL,2005FAIL,notalk,0.4347960000000001,50000000,39177684.0
The Amityville Horror,tt0384806,2005,2.0,PASS,2005PASS,ok,0.12287199999999995,18500000,65233369.0
The Ballad of Jack and Rose,tt0357110,2005,2.0,PASS,2005PASS,ok,0.5769480000000001,1500000,712294.0
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",tt0363771,2005,2.0,PASS,2005PASS,ok,0.6101840000000001,180000000,291710957.0
The Constant Gardener,tt0387131,2005,2.0,PASS,2005PASS,ok,0.6140439999999999,25500000,33579798.0
The Descent,tt0435625,2005,2.0,PASS,2005PASS,ok,-0.125136,7000000,26024456.0
The Devil&#39;s Rejects,tt0395584,2005,2.0,PASS,2005PASS,ok,-0.11113200000000002,7000000,17044981.0
The Exorcism of Emily Rose,tt0404032,2005,2.0,PASS,2005PASS,ok,0.514696,18000000,75072454.0
The Fog,tt0432291,2005,2.0,PASS,2005PASS,ok,-0.4461319999999999,18000000,29511112.0
The Hitchhiker&#39;s Guide to the Galaxy,tt0371724,2005,2.0,FAIL,2005FAIL,notalk,0.8973320000000001,45000000,51019112.0
The Island,tt0399201,2005,2.0,PASS,2005PASS,ok,0.769944,120000000,35818913.0
The Jacket,tt0366627,2005,2.0,FAIL,2005FAIL,men,0.46528400000000003,28500000,6301131.0
The Legend of Zorro,tt0386140,2005,2.0,FAIL,2005FAIL,notalk,0.345312,80000000,45575336.0
The New World,tt0402399,2005,2.0,FAIL,2005FAIL,dubious,0.763472,30000000,12712093.0
The Ring Two,tt0377109,2005,2.0,PASS,2005PASS,ok,0.11186399999999996,50000000,75941727.0
The Skeleton Key,tt0397101,2005,2.0,PASS,2005PASS,ok,0.6785879999999999,40000000,47907715.0
The Squid and the Whale,tt0367089,2005,2.0,FAIL,2005FAIL,men,0.413964,1500000,7372734.0
The Wedding Date,tt0372532,2005,2.0,PASS,2005PASS,ok,0.935908,15000000,31726995.0
Transamerica,tt0407265,2005,2.0,PASS,2005PASS,ok,0.7286479999999999,1000000,9015303.0
Tristram Shandy: A Cock and Bull Story,tt0423409,2005,2.0,FAIL,2005FAIL,men,0.8148880000000001,4750000,1253413.0
V for Vendetta,tt0434409,2005,2.0,PASS,2005PASS,ok,0.409144,50000000,70511035.0
Waiting...,tt0348333,2005,2.0,PASS,2005PASS,ok,0.6581199999999999,1125000,16124543.0
Walk the Line,tt0358273,2005,2.0,PASS,2005PASS,ok,0.8377919999999999,29000000,119519402.0
War of the Worlds,tt0407304,2005,2.0,FAIL,2005FAIL,notalk,-0.16141599999999998,132000000,234280354.0
Water,tt0240200,2005,2.0,PASS,2005PASS,ok,0.6021479999999999,3000000,5529144.0
White Noise,tt0375210,2005,2.0,FAIL,2005FAIL,notalk,-0.13252000000000005,10000000,56094360.0
"Yours, Mine and Ours",tt0443295,2005,2.0,PASS,2005PASS,ok,0.657112,45000000,53359917.0
Zathura: A Space Adventure,tt0406375,2005,2.0,FAIL,2005FAIL,nowomen,0.6554400000000001,65000000,28045540.0
13 Going on 30,tt0337563,2004,2.0,PASS,2004PASS,ok,0.808064,30000000,57139723.0
2046,tt0212712,2004,2.0,PASS,2004PASS,ok,0.9741360000000001,12000000,1442338.0
50 First Dates,tt0343660,2004,2.0,FAIL,2004FAIL,men,0.8265880000000001,75000000,120776832.0
A Cinderella Story,tt0356470,2004,2.0,PASS,2004PASS,ok,0.7249,19000000,51438175.0
A Home at the End of The World,tt0359423,2004,2.0,FAIL,2004FAIL,dubious,0.8451520000000001,6500000,1029017.0
A Very Long Engagement,tt0344510,2004,2.0,PASS,2004PASS,ok,0.659796,55000000,6167817.0
Anchorman: The Legend of Ron Burgundy,tt0357413,2004,2.0,FAIL,2004FAIL,men,0.75836,25000000,84136909.0
Around the World in 80 Days,tt0327437,2004,2.0,FAIL,2004FAIL,notalk,0.5449280000000001,110000000,24004159.0
AVP: Alien vs. Predator,tt0370263,2004,2.0,FAIL,2004FAIL,dubious,0.348396,70000000,80281096.0
Banlieue 13,tt0414852,2004,2.0,FAIL,2004FAIL,nowomen,0.7156240000000003,15000000,1200216.0
Before Sunset,tt0381681,2004,2.0,FAIL,2004FAIL,nowomen,0.9429,2000000,5792822.0
Bridget Jones: The Edge of Reason,tt0317198,2004,2.0,PASS,2004PASS,ok,0.6425799999999999,50000000,40203020.0
Catwoman,tt0327554,2004,2.0,PASS,2004PASS,ok,0.28827600000000003,100000000,40202379.0
Cellular,tt0337921,2004,2.0,PASS,2004PASS,ok,0.730116,45000000,32003620.0
Closer,tt0376541,2004,2.0,PASS,2004PASS,ok,0.5897680000000001,35000000,33987757.0
Collateral,tt0369339,2004,2.0,FAIL,2004FAIL,nowomen,0.4417080000000001,60000000,100170152.0
Connie and Carla,tt0345074,2004,2.0,PASS,2004PASS,ok,0.771452,20000000,8047525.0
Crash,tt0375679,2004,2.0,PASS,2004PASS,ok,-0.071268,7303082,55334418.0
D.E.B.S.,tt0367631,2004,2.0,PASS,2004PASS,ok,0.6879799999999999,3500000,96793.0
Dawn of the Dead,tt0363547,2004,2.0,PASS,2004PASS,ok,0.319392,28000000,58990765.0
Dodgeball: A True Underdog Story,tt0364725,2004,2.0,PASS,2004PASS,ok,0.72364,30000000,114326736.0
Ella Enchanted,tt0327679,2004,2.0,PASS,2004PASS,ok,0.6632760000000001,35000000,22913677.0
Eternal Sunshine of the Spotless Mind,tt0338013,2004,2.0,FAIL,2004FAIL,men,0.9013039999999998,20000000,34366518.0
Eulogy,tt0349416,2004,2.0,PASS,2004PASS,ok,0.54506,10000000,70527.0
Finding Neverland,tt0308644,2004,2.0,PASS,2004PASS,ok,0.8165680000000001,25000000,51676606.0
Flight of the Phoenix,tt0377062,2004,2.0,FAIL,2004FAIL,nowomen,0.5968319999999999,75000000,21009180.0
Garden State,tt0333766,2004,2.0,PASS,2004PASS,ok,0.7862600000000001,2500000,26782316.0
Harold and Kumar Go to White Castle,tt0366551,2004,2.0,PASS,2004PASS,ok,0.817972,9000000,18225165.0
Harry Potter and the Prisoner of  Azkaban,tt0304141,2004,2.0,PASS,2004PASS,ok,0.6074280000000001,130000000,249538952.0
Hellboy,tt0167190,2004,2.0,FAIL,2004FAIL,notalk,0.7566041666666666,60000000,59623958.0
Home on the Range,tt0299172,2004,2.0,PASS,2004PASS,ok,0.6889,110000000,50026353.0
I Heart Huckabees,tt0356721,2004,2.0,PASS,2004PASS,ok,0.553556,22000000,12784713.0
"I, Robot",tt0343818,2004,2.0,FAIL,2004FAIL,notalk,0.6253360000000001,105000000,144801023.0
In Good Company,tt0385267,2004,2.0,FAIL,2004FAIL,notalk,0.9323919999999996,26000000,45489752.0
Kinsey,tt0362269,2004,2.0,PASS,2004PASS,ok,0.6234000000000001,11000000,10214647.0
Kung Fu Hustle,tt0373074,2004,2.0,FAIL,2004FAIL,nowomen,0.5325080000000001,20000000,17104669.0
Layer Cake,tt0375912,2004,2.0,FAIL,2004FAIL,notalk,0.52236,6500000,2339957.0
Lemony Snicket&#39;s A Series of Unfortunate Events,tt0339291,2004,2.0,PASS,2004PASS,ok,0.7847399999999999,100000000,118627117.0
Maria Full of Grace,tt0390221,2004,2.0,PASS,2004PASS,ok,0.4475000000000001,3200000,6529624.0
Mean Girls,tt0377092,2004,2.0,PASS,2004PASS,ok,0.902384,18000000,86047227.0
Million Dollar Baby,tt0405159,2004,2.0,PASS,2004PASS,ok,0.9371520000000001,30000000,100492203.0
Miracle,tt0349825,2004,2.0,FAIL,2004FAIL,notalk,0.7963239999999998,28000000,64378093.0
My Summer of Love,tt0382189,2004,2.0,PASS,2004PASS,ok,0.7974639999999996,1700000,1000915.0
Napoleon Dynamite,tt0374900,2004,2.0,FAIL,2004FAIL,notalk,0.8251760000000001,400000,44540956.0
New York Minute,tt0363282,2004,2.0,FAIL,2004FAIL,notalk,0.4295320000000001,40000000,14018364.0
Primer,tt0390384,2004,2.0,FAIL,2004FAIL,notalk,0.3882960000000001,7000,424760.0
Raising Helen,tt0350028,2004,2.0,PASS,2004PASS,ok,0.6413760000000001,50000000,37485528.0
Ray,tt0350258,2004,2.0,FAIL,2004FAIL,dubious,0.7416680000000001,40000000,75305995.0
Resident Evil: Apocalypse,tt0318627,2004,2.0,PASS,2004PASS,ok,0.190384,50000000,50740078.0
Saved!,tt0332375,2004,2.0,PASS,2004PASS,ok,0.9002360000000001,5000000,8886160.0
Saw,tt0387564,2004,2.0,FAIL,2004FAIL,men,-0.192488,1200000,55185045.0
Secret Window,tt0363988,2004,2.0,FAIL,2004FAIL,notalk,0.18080400000000005,40000000,47958031.0
Shark Tale,tt0307453,2004,2.0,FAIL,2004FAIL,notalk,0.7244799999999998,75000000,161412000.0
Shaun of the Dead,tt0365748,2004,2.0,PASS,2004PASS,ok,0.6360520000000001,5000000,13542874.0
Shrek 2,tt0298148,2004,2.0,PASS,2004PASS,ok,0.9039720000000002,70000000,441226247.0
Sideways,tt0375063,2004,2.0,PASS,2004PASS,ok,0.8218799999999999,17000000,71502303.0
Sky Captain and the World of Tomorrow,tt0346156,2004,2.0,PASS,2004PASS,ok,0.6629079999999999,70000000,37760080.0
Spanglish,tt0371246,2004,2.0,PASS,2004PASS,ok,0.9127520000000002,75000000,42044321.0
Spider-Man 2,tt0316654,2004,2.0,FAIL,2004FAIL,notalk,0.7968399999999999,200000000,373524485.0
Team America: World Police,tt0372588,2004,2.0,FAIL,2004FAIL,men,0.7546480000000001,20000000,32774834.0
The Aviator,tt0338751,2004,2.0,FAIL,2004FAIL,notalk,0.7725320000000001,110000000,102608827.0
The Bourne Supremacy,tt0372183,2004,2.0,FAIL,2004FAIL,men,0.5292479999999999,85000000,176087450.0
The Butterfly Effect,tt0289879,2004,2.0,FAIL,2004FAIL,men,0.626528,13000000,57924679.0
The Chronicles of Riddick,tt0296572,2004,2.0,FAIL,2004FAIL,men,0.5693208333333334,120000000,57712751.0
The Day After Tomorrow,tt0319262,2004,2.0,PASS,2004PASS,ok,0.5810199999999999,125000000,186740799.0
The Grudge,tt0391198,2004,2.0,PASS,2004PASS,ok,-0.022331999999999998,10000000,110359362.0
The Incredibles,tt0317705,2004,2.0,PASS,2004PASS,ok,0.6838916666666667,92000000,261441092.0
The Life Aquatic with Steve Zissou,tt0362270,2004,2.0,FAIL,2004FAIL,men,0.8611440000000001,50000000,24006726.0
The Notebook,tt0332280,2004,2.0,FAIL,2004FAIL,dubious,0.8992000000000003,30000000,81001787.0
The Phantom of the Opera,tt0293508,2004,2.0,FAIL,2004FAIL,men,0.920668,55000000,51225796.0
The Polar Express,tt0338348,2004,2.0,FAIL,2004FAIL,notalk,0.7447360000000002,170000000,194949659.0
The Princess Diaries 2: Royal Engagement,tt0368933,2004,2.0,PASS,2004PASS,ok,0.774392,45000000,95149435.0
The Stepford Wives,tt0327162,2004,2.0,PASS,2004PASS,ok,0.45154,100000000,59475623.0
The Terminal,tt0362227,2004,2.0,FAIL,2004FAIL,notalk,0.7848520000000001,75000000,77073959.0
The Village,tt0368447,2004,2.0,PASS,2004PASS,ok,0.4975000000000001,71682975,114197520.0
The Whole Ten Yards,tt0327247,2004,2.0,FAIL,2004FAIL,notalk,0.40062,30000000,16323969.0
Troy,tt0332452,2004,2.0,FAIL,2004FAIL,notalk,0.565148,150000000,133298577.0
Van Helsing,tt0338526,2004,2.0,PASS,2004PASS,ok,0.674672,170000000,120150546.0
Vera Drake,tt0383694,2004,2.0,PASS,2004PASS,ok,0.5045240000000001,11000000,3753806.0
White Chicks,tt0381707,2004,2.0,PASS,2004PASS,ok,0.5781759999999998,20000000,69148997.0
Wimbledon,tt0360201,2004,2.0,PASS,2004PASS,ok,0.8465039999999998,35000000,16862585.0
2 Fast 2 Furious,tt0322259,2003,2.0,FAIL,2003FAIL,notalk,0.6105999999999999,76000000,127120058.0
21 grams,tt0315733,2003,2.0,FAIL,2003FAIL,dubious,0.38812,20000000,16248701.0
Big Fish,tt0319061,2003,2.0,FAIL,2003FAIL,notalk,0.812376,70000000,66432867.0
Bon voyage,tt0310778,2003,2.0,PASS,2003PASS,ok,0.7388359999999999,20000000,2353728.0
Bruce Almighty,tt0315327,2003,2.0,PASS,2003PASS,ok,0.92112,81000000,242704995.0
Charlie&#39;s Angels: Full Throttle,tt0305357,2003,2.0,PASS,2003PASS,ok,0.26626,120000000,100814328.0
Cold Mountain,tt0159365,2003,2.0,PASS,2003PASS,ok,0.202304,80000000,95632614.0
Cradle 2 the Grave,tt0306685,2003,2.0,FAIL,2003FAIL,notalk,0.255524,25000000,34657731.0
Daddy Day Care,tt0317303,2003,2.0,PASS,2003PASS,ok,0.9020600000000002,60000000,104148781.0
Daredevil,tt0287978,2003,2.0,FAIL,2003FAIL,nowomen,0.41384799999999994,80000000,102543518.0
Darkness Falls,tt0282209,2003,2.0,FAIL,2003FAIL,notalk,-0.30358,7000000,32539681.0
Dreamcatcher,tt0285531,2003,2.0,FAIL,2003FAIL,nowomen,0.4446640000000002,68000000,33685268.0
Final Destination 2,tt0309593,2003,2.0,PASS,2003PASS,ok,0.05377600000000001,26000000,46896664.0
Finding Nemo,tt0266543,2003,2.0,FAIL,2003FAIL,notalk,0.9454083333333334,94000000,380529370.0
Freaky Friday,tt0322330,2003,2.0,PASS,2003PASS,ok,0.838276,26000000,110222438.0
Girl with a Pearl Earring,tt0335119,2003,2.0,PASS,2003PASS,ok,0.8336920000000001,12000000,11634362.0
Goodbye Lenin!,tt0301357,2003,2.0,PASS,2003PASS,ok,0.7508800000000001,6400000,4063859.0
Holes,tt0311289,2003,2.0,FAIL,2003FAIL,men,0.8327079999999999,20000000,67383924.0
Hollywood Homicide,tt0329717,2003,2.0,FAIL,2003FAIL,notalk,0.4552959999999999,75000000,30207785.0
House of Sand and Fog,tt0315983,2003,2.0,PASS,2003PASS,ok,0.475924,16500000,13005485.0
How to Lose a Guy in 10 Days,tt0251127,2003,2.0,FAIL,2003FAIL,men,0.7747280000000001,50000000,105807520.0
Hulk,tt0286716,2003,2.0,FAIL,2003FAIL,notalk,0.7137639999999998,137000000,132177234.0
Identity,tt0309698,2003,2.0,FAIL,2003FAIL,notalk,0.32882799999999995,28000000,52131264.0
In the Cut,tt0199626,2003,2.0,PASS,2003PASS,ok,0.08382800000000003,12000000,4717455.0
Jeepers Creepers II,tt0301470,2003,2.0,PASS,2003PASS,ok,0.42933599999999994,25000000,35623801.0
Kill Bill: Vol. 1,tt0266697,2003,2.0,PASS,2003PASS,ok,0.5093479999999999,55000000,70098138.0
Lara Croft Tomb Raider: The Cradle of Life,tt0325703,2003,2.0,FAIL,2003FAIL,nowomen,0.358372,90000000,65653758.0
"Legally Blonde 2: Red, White &amp; Blonde",tt0333780,2003,2.0,PASS,2003PASS,ok,0.2596879999999999,25000000,90639088.0
Les triplettes de Belleville,tt0286244,2003,2.0,PASS,2003PASS,ok,0.8145920000000001,2000000,7301288.0
Lost In Translation,tt0335266,2003,2.0,FAIL,2003FAIL,dubious,0.546392,4000000,44585453.0
Love Actually,tt0314331,2003,2.0,PASS,2003PASS,ok,0.8830560000000002,45000000,59472278.0
